driverStandingsId,raceId,driverId,points,position,wins
64094,350,37,6.0,17,0
64095,350,811,0.0,23,0
64096,350,10,0.0,24,0
64097,350,808,19.0,13,0
64098,350,155,21.0,12,0
64099,350,810,0.0,21,0
64100,350,812,0.0,20,0
64101,350,29,0.0,25,0
64182,351,32,0.0,27,0
64180,351,29,0.0,25,0
64179,351,812,0.0,20,0
64178,351,810,0.0,21,0
64177,351,155,21.0,12,0
64175,351,10,0.0,24,0
64173,351,37,6.0,17,0
64172,351,15,0.0,22,0
64170,351,5,0.0,19,0
64169,351,807,17.0,14,0
64168,351,153,3.0,18,0
64164,351,24,13.0,15,0
64162,351,18,177.0,5,2
64160,351,3,122.0,7,0
64181,351,2,0.0,26,0
64176,351,808,19.0,13,0
64174,351,811,0.0,23,0
64161,351,30,46.0,10,0
64163,351,17,202.0,1,4
64167,351,16,47.0,9,0
64171,351,67,7.0,16,0
64159,351,20,181.0,4,2
64166,351,9,114.0,8,0
64165,351,22,39.0,11,0
64158,351,1,182.0,3,3
64157,351,13,128.0,6,0
64156,351,4,191.0,2,4
64208,352,2,4.0,18,0
64207,352,29,0.0,26,0
64206,352,812,0.0,22,0
64205,352,810,0.0,23,0
64203,352,808,19.0,13,0
64201,352,811,0.0,25,0
64200,352,37,6.0,17,0
64198,352,67,8.0,16,0
64194,352,16,47.0,10,0
64193,352,9,114.0,8,0
64191,352,24,13.0,15,0
64189,352,18,189.0,5,2
64185,352,1,192.0,4,3
64209,352,32,0.0,27,0
64204,352,155,27.0,12,0
64202,352,10,0.0,24,0
64190,352,17,220.0,1,4
64192,352,22,41.0,11,0
64197,352,5,0.0,20,0
64195,352,153,3.0,19,0
64184,352,13,128.0,6,0
64199,352,15,0.0,21,0
64196,352,807,17.0,14,0
64187,352,3,122.0,7,0
64188,352,30,54.0,9,0
64186,352,20,206.0,3,3
64183,352,4,206.0,2,4
64262,353,2,6.0,18,0
64260,353,812,0.0,22,0
64258,353,155,31.0,12,0
64256,353,10,0.0,25,0
64253,353,15,0.0,21,0
64252,353,67,8.0,16,0
64247,353,9,124.0,7,0
64246,353,22,47.0,10,0
64244,353,17,220.0,2,4
64243,353,18,189.0,5,2
64242,353,30,66.0,9,0
64239,353,1,210.0,3,3
64259,353,810,0.0,24,0
64261,353,29,0.0,26,0
64255,353,811,0.0,23,0
64263,353,32,0.0,27,0
64257,353,808,19.0,14,0
64254,353,37,6.0,17,0
64245,353,24,21.0,13,0
64250,353,807,18.0,15,0
64248,353,16,47.0,11,0
64238,353,13,143.0,6,0
64251,353,5,0.0,20,0
64249,353,153,3.0,19,0
64241,353,3,122.0,8,0
64240,353,20,206.0,4,3
64237,353,4,231.0,1,5
64264,354,4,246.0,1,5
64265,354,13,143.0,6,0
64266,354,1,222.0,4,3
64267,354,20,231.0,3,4
64268,354,3,130.0,7,0
64269,354,30,72.0,9,0
64270,354,18,199.0,5,2
64271,354,17,238.0,2,4
64272,354,24,21.0,14,0
64273,354,22,47.0,10,0
64274,354,9,126.0,8,0
64275,354,16,47.0,11,0
64276,354,153,3.0,19,0
64277,354,807,22.0,13,0
64278,354,5,0.0,20,0
64279,354,67,8.0,16,0
64280,354,15,0.0,21,0
64281,354,37,6.0,17,0
64282,354,811,0.0,23,0
64283,354,10,0.0,25,0
64284,354,808,19.0,15,0
64285,354,155,32.0,12,0
64286,354,810,0.0,24,0
64287,354,812,0.0,22,0
64288,354,29,0.0,26,0
64289,354,2,6.0,18,0
64290,354,32,0.0,27,0
64291,355,4,252.0,2,5
64292,355,13,144.0,6,0
64293,355,1,240.0,4,3
64294,355,20,256.0,1,5
64295,355,3,142.0,7,0
64296,355,30,72.0,9,0
64297,355,18,214.0,5,2
64298,355,17,242.0,3,4
64299,355,24,21.0,15,0
64300,355,22,47.0,10,0
64301,355,9,136.0,8,0
64302,355,16,47.0,11,0
64303,355,153,5.0,19,0
64304,355,807,22.0,14,0
64305,355,5,0.0,20,0
64306,355,67,8.0,16,0
64307,355,15,0.0,21,0
64308,355,37,6.0,17,0
64309,355,811,0.0,23,0
64310,355,10,0.0,25,0
64311,355,808,27.0,13,0
64312,355,155,32.0,12,0
64313,355,810,0.0,24,0
64314,355,812,0.0,22,0
64315,355,29,0.0,26,0
64316,355,2,6.0,18,0
64317,355,32,0.0,27,0
64387,842,4,20.0,5,0
64386,842,808,15.0,8,0
64385,842,1,22.0,3,0
64709,841,813,0.0,20,0
64708,841,30,0.0,19,0
64707,841,5,0.0,18,0
64706,841,3,0.0,17,0
64705,841,22,0.0,16,0
64384,842,20,50.0,1,2
64704,841,10,0.0,15,0
64703,841,816,0.0,14,0
64702,841,15,0.0,13,0
64701,841,2,0.0,12,0
64700,841,153,0.0,11,0
64699,841,814,1.0,10,0
64698,841,16,2.0,9,0
64697,841,67,4.0,8,0
64696,841,13,6.0,7,0
64695,841,18,8.0,6,0
64694,841,17,10.0,5,0
64693,841,4,12.0,4,0
64692,841,808,15.0,3,0
64691,841,1,18.0,2,0
64690,841,20,25.0,1,1
64388,842,17,22.0,4,0
64389,842,18,26.0,2,0
64390,842,13,16.0,6,0
64391,842,67,4.0,10,0
64392,842,16,2.0,11,0
64393,842,814,2.0,13,0
64394,842,153,0.0,14,0
64395,842,2,15.0,7,0
64396,842,15,0.0,16,0
64397,842,816,0.0,17,0
64398,842,10,0.0,19,0
64399,842,22,0.0,21,0
64400,842,3,0.0,15,0
64401,842,5,0.0,18,0
64402,842,30,2.0,12,0
64403,842,813,0.0,23,0
64404,842,155,6.0,9,0
64405,842,24,0.0,22,0
64406,842,815,0.0,20,0
64407,842,39,0.0,24,0
64408,843,20,68.0,1,2
64409,843,1,47.0,2,1
64410,843,808,17.0,7,0
64411,843,4,26.0,5,0
64412,843,17,37.0,4,0
64413,843,18,38.0,3,0
64414,843,13,24.0,6,0
64415,843,67,4.0,12,0
64416,843,16,2.0,13,0
64417,843,814,2.0,14,0
64418,843,153,0.0,15,0
64419,843,2,15.0,8,0
64420,843,15,0.0,16,0
64421,843,816,0.0,18,0
64422,843,10,0.0,20,0
64423,843,22,0.0,17,0
64424,843,3,10.0,9,0
64425,843,5,0.0,19,0
64426,843,30,6.0,11,0
64427,843,813,0.0,22,0
64428,843,155,7.0,10,0
64429,843,24,0.0,23,0
64430,843,815,0.0,21,0
64431,843,39,0.0,24,0
64432,844,20,93.0,1,3
64433,844,1,59.0,2,1
64434,844,808,21.0,8,0
64435,844,4,41.0,5,0
64436,844,17,55.0,3,0
64437,844,18,46.0,4,0
64438,844,13,24.0,6,0
64439,844,67,6.0,12,0
64440,844,16,2.0,13,0
64441,844,814,2.0,14,0
64442,844,153,0.0,15,0
64443,844,2,21.0,7,0
64444,844,15,0.0,17,0
64445,844,816,0.0,19,0
64446,844,10,0.0,21,0
64447,844,22,0.0,16,0
64448,844,3,20.0,9,0
64449,844,5,0.0,20,0
64450,844,30,6.0,11,0
64451,844,813,0.0,22,0
64452,844,155,8.0,10,0
64453,844,24,0.0,24,0
64454,844,815,0.0,18,0
64455,844,39,0.0,23,0
64456,845,20,118.0,1,4
64457,845,1,77.0,2,1
64458,845,808,21.0,9,0
64459,845,4,51.0,5,0
64460,845,17,67.0,3,0
64461,845,18,61.0,4,0
64462,845,13,24.0,8,0
64463,845,67,6.0,12,0
64464,845,16,2.0,13,0
64465,845,814,2.0,15,0
64466,845,153,0.0,16,0
64467,845,2,25.0,7,0
64468,845,15,0.0,18,0
64469,845,816,0.0,19,0
64470,845,10,0.0,22,0
64471,845,22,0.0,17,0
64472,845,3,26.0,6,0
64473,845,5,0.0,20,0
64474,845,30,14.0,10,0
64475,845,813,0.0,21,0
64476,845,155,9.0,11,0
64477,845,24,0.0,24,0
64478,845,815,2.0,14,0
64479,845,39,0.0,23,0
64480,846,20,143.0,1,5
64481,846,1,85.0,2,1
64482,846,808,21.0,9,0
64483,846,4,69.0,5,0
64484,846,17,79.0,3,0
64485,846,18,76.0,4,0
64486,846,13,24.0,8,0
64487,846,67,7.0,13,0
64488,846,16,8.0,12,0
64489,846,814,2.0,16,0
64490,846,153,0.0,17,0
64491,846,2,29.0,6,0
64492,846,15,0.0,18,0
64493,846,816,0.0,20,0
64494,846,10,0.0,22,0
64495,846,22,2.0,14,0
64496,846,3,26.0,7,0
64497,846,5,0.0,19,0
64498,846,30,14.0,11,0
64499,846,813,0.0,21,0
64500,846,155,19.0,10,0
64501,846,24,0.0,23,0
64502,846,815,2.0,15,0
64503,846,39,0.0,24,0
64504,847,20,161.0,1,5
64505,847,1,85.0,4,1
64506,847,808,31.0,7,0
64507,847,4,69.0,5,0
64508,847,17,94.0,3,0
64509,847,18,101.0,2,1
64510,847,13,32.0,6,0
64511,847,67,8.0,13,0
64512,847,16,8.0,12,0
64513,847,814,2.0,17,0
64514,847,153,4.0,14,0
64515,847,2,29.0,8,0
64516,847,15,0.0,19,0
64517,847,816,0.0,21,0
64518,847,10,0.0,25,0
64519,847,22,4.0,15,0
64520,847,3,26.0,10,0
64521,847,5,0.0,22,0
64522,847,30,26.0,9,0
64523,847,813,0.0,24,0
64524,847,155,25.0,11,0
64525,847,24,0.0,20,0
64526,847,815,2.0,16,0
64527,847,39,0.0,23,0
64528,847,37,0.0,18,0
64529,848,20,186.0,1,6
64530,848,1,97.0,4,1
64531,848,808,31.0,8,0
64532,848,4,87.0,5,0
64533,848,17,109.0,3,0
64534,848,18,109.0,2,1
64535,848,13,42.0,6,0
64536,848,67,8.0,14,0
64537,848,16,10.0,12,0
64538,848,814,2.0,17,0
64539,848,153,8.0,13,0
64540,848,2,30.0,9,0
64541,848,15,0.0,19,0
64542,848,816,0.0,21,0
64543,848,10,0.0,25,0
64544,848,22,4.0,15,0
64545,848,3,32.0,7,0
64546,848,5,0.0,22,0
64547,848,30,26.0,10,0
64548,848,813,0.0,24,0
64549,848,155,25.0,11,0
64550,848,24,0.0,20,0
64551,848,815,2.0,16,0
64552,848,39,0.0,23,0
64553,848,37,0.0,18,0
64554,849,20,204.0,1,6
64555,849,1,109.0,4,1
64556,849,808,31.0,9,0
64557,849,4,112.0,3,1
64558,849,17,124.0,2,0
64559,849,18,109.0,5,1
64560,849,13,52.0,6,0
64561,849,67,8.0,15,0
64562,849,16,10.0,12,0
64563,849,814,2.0,17,0
64564,849,153,9.0,13,0
64565,849,2,34.0,8,0
64566,849,15,0.0,19,0
64567,849,816,0.0,21,0
64568,849,10,0.0,25,0
64569,849,22,4.0,16,0
64570,849,3,40.0,7,0
64571,849,5,0.0,22,0
64572,849,30,28.0,10,0
64573,849,813,0.0,23,0
64574,849,155,25.0,11,0
64575,849,24,0.0,20,0
64576,849,815,8.0,14,0
64577,849,39,0.0,24,0
64578,849,37,0.0,18,0
64579,849,817,0.0,26,0
64580,850,20,216.0,1,6
64581,850,1,134.0,3,2
64582,850,808,32.0,9,0
64583,850,4,130.0,4,1
64584,850,17,139.0,2,0
64585,850,18,109.0,5,1
64586,850,13,62.0,6,0
64587,850,67,8.0,15,0
64588,850,16,18.0,12,0
64589,850,814,2.0,17,0
64590,850,153,9.0,13,0
64591,850,2,34.0,8,0
64592,850,15,0.0,19,0
64593,850,816,0.0,22,0
64594,850,10,0.0,24,0
64595,850,22,4.0,16,0
64596,850,3,46.0,7,0
64597,850,5,0.0,23,0
64598,850,30,32.0,10,0
64599,850,813,0.0,21,0
64600,850,155,27.0,11,0
64601,850,24,0.0,20,0
64602,850,815,8.0,14,0
64603,850,39,0.0,25,0
64604,850,37,0.0,18,0
64605,850,817,0.0,26,0
64606,850,812,0.0,27,0
64607,851,20,234.0,1,6
64608,851,1,146.0,3,2
64609,851,808,32.0,9,0
64610,851,4,145.0,4,1
64611,851,17,149.0,2,0
64612,851,18,134.0,5,2
64613,851,13,70.0,6,0
64614,851,67,12.0,13,0
64615,851,16,18.0,12,0
64616,851,814,8.0,16,0
64617,851,153,10.0,14,0
64618,851,2,34.0,8,0
64619,851,15,0.0,19,0
64620,851,816,0.0,22,0
64621,851,10,0.0,24,0
64622,851,22,4.0,17,0
64623,851,3,48.0,7,0
64624,851,5,0.0,23,0
64625,851,30,32.0,10,0
64626,851,813,0.0,21,0
64627,851,155,27.0,11,0
64628,851,24,0.0,20,0
64629,851,815,8.0,15,0
64630,851,39,0.0,25,0
64631,851,37,0.0,18,0
64632,851,817,0.0,26,0
64633,851,812,0.0,27,0
64689,852,811,0.0,22,0
64687,852,817,0.0,27,0
64685,852,39,0.0,26,0
64684,852,815,8.0,15,0
64683,852,24,0.0,21,0
64680,852,30,42.0,8,0
64679,852,5,0.0,24,0
64676,852,10,0.0,25,0
64675,852,816,0.0,23,0
64672,852,153,10.0,14,0
64669,852,67,12.0,13,0
64668,852,13,74.0,6,0
64667,852,18,149.0,4,2
64663,852,1,146.0,5,2
64688,852,812,0.0,28,0
64686,852,37,0.0,19,0
64677,852,22,4.0,17,0
64674,852,15,0.0,20,0
64681,852,813,1.0,18,0
64671,852,814,8.0,16,0
64682,852,155,27.0,11,0
64678,852,3,56.0,7,0
64673,852,2,34.0,10,0
64666,852,17,167.0,2,0
64670,852,16,24.0,12,0
64662,852,20,259.0,1,7
64665,852,4,157.0,3,1
64664,852,808,34.0,9,0
64710,853,20,284.0,1,8
64711,853,1,158.0,5,2
64712,853,808,34.0,9,0
64713,853,4,172.0,2,1
64714,853,17,167.0,4,0
64715,853,18,167.0,3,2
64716,853,13,82.0,6,0
64717,853,67,13.0,14,0
64718,853,16,24.0,12,0
64719,853,814,12.0,15,0
64720,853,153,16.0,13,0
64721,853,2,34.0,10,0
64722,853,15,0.0,21,0
64723,853,816,0.0,24,0
64724,853,10,0.0,25,0
64725,853,22,4.0,17,0
64726,853,3,56.0,7,0
64727,853,5,0.0,22,0
64728,853,30,52.0,8,0
64729,853,813,1.0,19,0
64730,853,155,27.0,11,0
64731,853,24,0.0,23,0
64732,853,815,8.0,16,0
64733,853,39,0.0,26,0
64734,853,37,0.0,20,0
64735,853,817,0.0,27,0
64736,853,812,0.0,28,0
64737,853,811,2.0,18,0
64738,854,20,309.0,1,9
64739,854,1,168.0,5,2
64740,854,808,34.0,9,0
64741,854,4,184.0,3,1
64742,854,17,182.0,4,0
64743,854,18,185.0,2,2
64744,854,13,84.0,6,0
64745,854,67,13.0,15,0
64746,854,16,28.0,11,0
64747,854,814,20.0,13,0
64748,854,153,16.0,14,0
64749,854,2,34.0,10,0
64750,854,15,0.0,21,0
64751,854,816,0.0,24,0
64752,854,10,0.0,25,0
64753,854,22,4.0,17,0
64754,854,3,62.0,7,0
64755,854,5,0.0,22,0
64756,854,30,52.0,8,0
64757,854,813,1.0,19,0
64758,854,155,27.0,12,0
64759,854,24,0.0,23,0
64760,854,815,9.0,16,0
64761,854,39,0.0,26,0
64762,854,37,0.0,20,0
64763,854,817,0.0,27,0
64764,854,812,0.0,28,0
64765,854,811,2.0,18,0
64766,855,20,324.0,1,9
64767,855,1,178.0,5,2
64768,855,808,36.0,9,0
64769,855,4,202.0,3,1
64770,855,17,194.0,4,0
64771,855,18,210.0,2,3
64772,855,13,90.0,6,0
64773,855,67,13.0,16,0
64774,855,16,28.0,11,0
64775,855,814,20.0,13,0
64776,855,153,16.0,14,0
64777,855,2,34.0,10,0
64778,855,15,0.0,21,0
64779,855,816,0.0,24,0
64780,855,10,0.0,25,0
64781,855,22,4.0,17,0
64782,855,3,63.0,7,0
64783,855,5,0.0,22,0
64784,855,30,60.0,8,0
64785,855,813,1.0,19,0
64786,855,155,27.0,12,0
64787,855,24,0.0,23,0
64788,855,815,13.0,15,0
64789,855,39,0.0,26,0
64790,855,37,0.0,20,0
64791,855,817,0.0,27,0
64792,855,812,0.0,28,0
64793,855,811,2.0,18,0
64794,856,20,349.0,1,10
64795,856,1,196.0,5,2
64796,856,808,36.0,9,0
64797,856,4,212.0,3,1
64798,856,17,209.0,4,0
64799,856,18,222.0,2,3
64800,856,13,98.0,6,0
64801,856,67,15.0,15,0
64802,856,16,28.0,11,0
64803,856,814,21.0,14,0
64804,856,153,22.0,13,0
64805,856,2,34.0,10,0
64806,856,15,0.0,21,0
64807,856,816,0.0,24,0
64808,856,10,0.0,25,0
64809,856,22,4.0,17,0
64810,856,3,67.0,7,0
64811,856,5,0.0,22,0
64812,856,30,60.0,8,0
64813,856,813,1.0,19,0
64814,856,155,27.0,12,0
64815,856,24,0.0,23,0
64816,856,815,13.0,16,0
64817,856,39,0.0,26,0
64818,856,37,0.0,20,0
64819,856,817,0.0,27,0
64820,856,812,0.0,28,0
64821,856,811,2.0,18,0
64822,857,20,374.0,1,11
64823,857,1,202.0,5,2
64824,857,808,36.0,9,0
64825,857,4,227.0,3,1
64826,857,17,221.0,4,0
64827,857,18,240.0,2,3
64828,857,13,98.0,6,0
64829,857,67,15.0,15,0
64830,857,16,30.0,11,0
64831,857,814,21.0,14,0
64832,857,153,26.0,13,0
64833,857,2,34.0,10,0
64834,857,15,0.0,21,0
64835,857,816,0.0,24,0
64836,857,10,0.0,25,0
64837,857,22,4.0,17,0
64838,857,3,75.0,7,0
64839,857,5,0.0,22,0
64840,857,30,70.0,8,0
64841,857,813,1.0,19,0
64842,857,155,27.0,12,0
64843,857,24,0.0,23,0
64844,857,815,14.0,16,0
64845,857,39,0.0,26,0
64846,857,37,0.0,20,0
64847,857,817,0.0,27,0
64848,857,812,0.0,28,0
64849,857,811,2.0,18,0
64850,858,20,374.0,1,11
64851,858,1,227.0,5,3
64852,858,808,36.0,9,0
64853,858,4,245.0,3,1
64854,858,17,233.0,4,0
64855,858,18,255.0,2,3
64856,858,13,108.0,6,0
64857,858,67,15.0,15,0
64858,858,16,34.0,11,0
64859,858,814,23.0,14,0
64860,858,153,26.0,13,0
64861,858,2,34.0,10,0
64862,858,15,0.0,21,0
64863,858,816,0.0,24,0
64864,858,10,0.0,25,0
64865,858,22,4.0,17,0
64866,858,3,83.0,7,0
64867,858,5,0.0,22,0
64868,858,30,76.0,8,0
64869,858,813,1.0,19,0
64870,858,155,28.0,12,0
64871,858,24,0.0,23,0
64872,858,815,14.0,16,0
64873,858,39,0.0,26,0
64874,858,37,0.0,20,0
64875,858,817,0.0,27,0
64876,858,812,0.0,28,0
64877,858,811,2.0,18,0
64878,859,20,392.0,1,11
64879,859,1,227.0,5,3
64880,859,808,37.0,10,0
64881,859,4,257.0,4,1
64882,859,17,258.0,3,1
64883,859,18,270.0,2,3
64884,859,13,118.0,6,0
64885,859,67,15.0,15,0
64886,859,16,42.0,9,0
64887,859,814,27.0,13,0
64888,859,153,26.0,14,0
64889,859,2,34.0,11,0
64890,859,15,0.0,21,0
64891,859,816,0.0,24,0
64892,859,10,0.0,25,0
64893,859,22,4.0,17,0
64894,859,3,89.0,7,0
64895,859,5,0.0,22,0
64896,859,30,76.0,8,0
64897,859,813,1.0,19,0
64898,859,155,30.0,12,0
64899,859,24,0.0,23,0
64900,859,815,14.0,16,0
64901,859,39,0.0,26,0
64902,859,37,0.0,20,0
64903,859,817,0.0,27,0
64904,859,812,0.0,28,0
64905,859,811,2.0,18,0
64999,860,39,0.0,24,0
64997,860,807,0.0,22,0
64995,860,30,0.0,20,0
64993,860,5,0.0,18,0
64991,860,811,0.0,16,0
64989,860,10,0.0,14,0
64987,860,3,0.0,12,0
64998,860,37,0.0,23,0
64996,860,154,0.0,21,0
64994,860,808,0.0,19,0
64992,860,13,0.0,17,0
64990,860,819,0.0,15,0
64988,860,813,0.0,13,0
64986,860,818,0.0,11,0
64985,860,814,1.0,10,0
64984,860,817,2.0,9,0
64983,860,815,4.0,8,0
64982,860,8,6.0,7,0
64981,860,155,8.0,6,0
64980,860,4,10.0,5,0
64979,860,17,12.0,4,0
64978,860,1,15.0,3,0
64977,860,20,18.0,2,0
64976,860,18,25.0,1,1
64928,861,18,25.0,3,1
64929,861,20,18.0,6,0
64930,861,1,30.0,2,0
64931,861,17,24.0,4,0
64932,861,4,35.0,1,1
64933,861,155,8.0,9,0
64934,861,8,16.0,7,0
64935,861,815,22.0,5,0
64936,861,817,2.0,12,0
64937,861,814,7.0,10,0
64938,861,818,4.0,11,0
64939,861,3,0.0,15,0
64940,861,813,0.0,16,0
64941,861,10,0.0,17,0
64942,861,819,0.0,18,0
64943,861,811,8.0,8,0
64944,861,13,0.0,19,0
64945,861,5,0.0,21,0
64946,861,808,0.0,20,0
64947,861,30,1.0,14,0
64948,861,154,0.0,24,0
64949,861,807,2.0,13,0
64950,861,37,0.0,23,0
64951,861,39,0.0,22,0
64952,862,18,43.0,2,1
64953,862,20,28.0,5,0
64954,862,1,45.0,1,0
64955,862,17,36.0,4,0
64956,862,4,37.0,3,1
64957,862,155,9.0,10,0
64958,862,8,16.0,8,0
64959,862,815,22.0,7,0
64960,862,817,2.0,15,0
64961,862,814,7.0,12,0
64962,862,818,4.0,13,0
64963,862,3,25.0,6,1
64964,862,813,4.0,14,0
64965,862,10,0.0,19,0
64966,862,819,0.0,20,0
64967,862,811,14.0,9,0
64968,862,13,0.0,18,0
64969,862,5,0.0,22,0
64970,862,808,0.0,21,0
64971,862,30,1.0,17,0
64972,862,154,8.0,11,0
64973,862,807,2.0,16,0
64974,862,37,0.0,23,0
64975,862,39,0.0,24,0
65000,863,18,43.0,4,1
65001,863,20,53.0,1,1
65002,863,1,49.0,2,0
65003,863,17,48.0,3,0
65004,863,4,43.0,5,1
65005,863,155,9.0,12,0
65006,863,8,34.0,7,0
65007,863,815,22.0,9,0
65008,863,817,2.0,15,0
65009,863,814,15.0,10,0
65010,863,818,4.0,13,0
65011,863,3,35.0,6,1
65012,863,813,4.0,14,0
65013,863,10,0.0,19,0
65014,863,819,0.0,20,0
65015,863,811,14.0,11,0
65016,863,13,2.0,17,0
65017,863,5,0.0,22,0
65018,863,808,0.0,21,0
65019,863,30,2.0,18,0
65020,863,154,23.0,8,0
65021,863,807,2.0,16,0
65022,863,37,0.0,23,0
65023,863,39,0.0,24,0
65024,864,18,45.0,6,1
65025,864,20,61.0,1,1
65026,864,1,53.0,3,0
65027,864,17,48.0,5,0
65028,864,4,61.0,2,1
65029,864,155,19.0,11,0
65030,864,8,49.0,4,0
65031,864,815,22.0,10,0
65032,864,817,2.0,16,0
65033,864,814,15.0,12,0
65034,864,818,4.0,14,0
65035,864,3,41.0,7,1
65036,864,813,29.0,9,1
65037,864,10,0.0,19,0
65038,864,819,0.0,20,0
65039,864,811,14.0,13,0
65040,864,13,2.0,17,0
65041,864,5,0.0,22,0
65042,864,808,0.0,21,0
65043,864,30,2.0,18,0
65044,864,154,35.0,8,0
65045,864,807,3.0,15,0
65046,864,37,0.0,23,0
65047,864,39,0.0,24,0
65048,865,18,45.0,7,1
65049,865,20,73.0,2,1
65050,865,1,63.0,4,0
65051,865,17,73.0,3,1
65052,865,4,76.0,1,1
65053,865,155,19.0,12,0
65054,865,8,51.0,6,0
65055,865,815,22.0,10,0
65056,865,817,2.0,17,0
65057,865,814,21.0,11,0
65058,865,818,4.0,16,0
65059,865,3,59.0,5,1
65060,865,813,29.0,9,1
65061,865,10,0.0,20,0
65062,865,819,0.0,21,0
65063,865,811,15.0,13,0
65064,865,13,10.0,14,0
65065,865,5,0.0,19,0
65066,865,808,0.0,23,0
65067,865,30,2.0,18,0
65068,865,154,35.0,8,0
65069,865,807,7.0,15,0
65070,865,37,0.0,24,0
65071,865,39,0.0,22,0
65072,866,18,45.0,8,1
65073,866,20,85.0,3,1
65074,866,1,88.0,1,1
65075,866,17,79.0,4,1
65076,866,4,86.0,2,1
65077,866,155,21.0,11,0
65078,866,8,55.0,6,0
65079,866,815,37.0,9,0
65080,866,817,2.0,17,0
65081,866,814,21.0,12,0
65082,866,818,4.0,16,0
65083,866,3,67.0,5,1
65084,866,813,29.0,10,1
65085,866,10,0.0,20,0
65086,866,819,0.0,21,0
65087,866,811,15.0,13,0
65088,866,13,11.0,14,0
65089,866,5,0.0,19,0
65090,866,808,0.0,23,0
65091,866,30,2.0,18,0
65092,866,154,53.0,7,0
65093,866,807,7.0,15,0
65094,866,37,0.0,24,0
65095,866,39,0.0,22,0
65096,867,18,49.0,8,1
65097,867,20,85.0,4,1
65098,867,1,88.0,3,1
65099,867,17,91.0,2,1
65100,867,4,111.0,1,2
65101,867,155,21.0,12,0
65102,867,8,73.0,6,0
65103,867,815,39.0,9,0
65104,867,817,2.0,18,0
65105,867,814,27.0,11,0
65106,867,818,4.0,17,0
65107,867,3,75.0,5,1
65108,867,813,29.0,10,1
65109,867,10,0.0,21,0
65110,867,819,0.0,22,0
65111,867,811,16.0,15,0
65112,867,13,11.0,16,0
65113,867,5,0.0,19,0
65114,867,808,0.0,20,0
65115,867,30,17.0,13,0
65116,867,154,53.0,7,0
65117,867,807,17.0,14,0
65118,867,37,0.0,24,0
65119,867,39,0.0,23,0
65120,868,18,50.0,8,1
65121,868,20,100.0,3,1
65122,868,1,92.0,4,1
65123,868,17,116.0,2,2
65124,868,4,129.0,1,2
65125,868,155,21.0,14,0
65126,868,8,83.0,5,0
65127,868,815,39.0,9,0
65128,868,817,2.0,18,0
65129,868,814,27.0,11,0
65130,868,818,4.0,17,0
65131,868,3,75.0,6,1
65132,868,813,29.0,10,1
65133,868,10,0.0,21,0
65134,868,819,0.0,22,0
65135,868,811,18.0,15,0
65136,868,13,23.0,13,0
65137,868,5,0.0,19,0
65138,868,808,0.0,20,0
65139,868,30,23.0,12,0
65140,868,154,61.0,7,0
65141,868,807,17.0,16,0
65142,868,37,0.0,24,0
65143,868,39,0.0,23,0
65196,870,4,164.0,1,3
65195,870,17,124.0,2,2
65194,870,1,117.0,4,2
65193,870,20,122.0,3,1
65192,870,18,76.0,7,1
65191,869,39,0.0,23,0
65190,869,37,0.0,24,0
65189,869,807,19.0,15,0
65188,869,154,61.0,8,0
65187,869,30,29.0,12,0
65186,869,808,0.0,20,0
65185,869,5,0.0,19,0
65184,869,13,23.0,14,0
65183,869,811,18.0,16,0
65182,869,819,0.0,22,0
65169,869,20,110.0,3,1
65170,869,1,92.0,5,1
65171,869,17,120.0,2,2
65172,869,4,154.0,1,3
65173,869,155,33.0,10,0
65174,869,8,98.0,4,0
65175,869,815,47.0,9,0
65176,869,817,2.0,18,0
65177,869,814,27.0,13,0
65178,869,818,4.0,17,0
65179,869,3,76.0,6,1
65180,869,813,29.0,11,1
65181,869,10,0.0,21,0
65168,869,18,68.0,7,1
65197,870,155,33.0,10,0
65198,870,8,116.0,5,0
65199,870,815,47.0,9,0
65200,870,817,2.0,18,0
65201,870,814,27.0,13,0
65202,870,818,4.0,17,0
65203,870,3,77.0,6,1
65204,870,813,29.0,11,1
65205,870,10,0.0,21,0
65206,870,819,0.0,22,0
65207,870,811,24.0,15,0
65208,870,13,25.0,14,0
65209,870,5,0.0,19,0
65210,870,808,0.0,20,0
65211,870,30,29.0,12,0
65212,870,154,76.0,8,0
65213,870,807,19.0,16,0
65214,870,37,0.0,24,0
65215,870,39,0.0,23,0
65216,871,18,101.0,6,2
65217,871,20,140.0,2,1
65218,871,1,117.0,5,2
65219,871,17,132.0,3,2
65220,871,4,164.0,1,3
65221,871,155,33.0,12,0
65222,871,8,131.0,4,0
65223,871,815,47.0,9,0
65224,871,817,4.0,18,0
65225,871,814,28.0,15,0
65226,871,818,8.0,17,0
65227,871,3,77.0,7,1
65228,871,813,29.0,14,1
65229,871,10,0.0,21,0
65230,871,819,0.0,22,0
65231,871,811,24.0,16,0
65232,871,13,35.0,11,0
65233,871,5,0.0,20,0
65234,871,808,0.0,19,0
65235,871,30,35.0,10,0
65236,871,154,76.0,8,0
65237,871,807,31.0,13,0
65238,871,37,0.0,24,0
65239,871,39,0.0,23,0
65240,872,18,101.0,6,2
65241,872,20,140.0,4,1
65242,872,1,142.0,2,3
65243,872,17,132.0,5,2
65244,872,4,179.0,1,3
65245,872,155,35.0,12,0
